date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:50:36	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:35%20GMT	https://www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_nw.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_nw.f5.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:36	278/278	---M--	200	added ('OK')	image/png	etag:%2227dcf79b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/slideshows/controls1-16px-w/pause.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/slideshows/controls1-16px-w/pause.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:37	284/284	---M--	200	added ('OK')	image/png	etag:%2227dcf79b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/slideshows/controls1-16px-w/play.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/slideshows/controls1-16px-w/play.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:37	1698/1698	---M--	200	added ('OK')	image/png	etag:%22dbb2799b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/slideshow-previous.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/slideshow-previous.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:38	1647/1647	---M--	200	added ('OK')	image/png	etag:%22dbb2799b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/slideshow-next.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/slideshow-next.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:38	231/231	---M--	200	added ('OK')	image/png	etag:%229c7af59b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/slideshows/controls1-16px-k/back.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/slideshows/controls1-16px-k/back.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:38	379/379	---M--	200	added ('OK')	image/png	etag:%2227dcf79b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/slideshows/controls1-16px-w/back.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/slideshows/controls1-16px-w/back.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:39	240/240	---M--	200	added ('OK')	image/png	etag:%229c7af59b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/slideshows/controls1-16px-k/forward.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/slideshows/controls1-16px-k/forward.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:39	389/389	---M--	200	added ('OK')	image/png	etag:%2227dcf79b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/slideshows/controls1-16px-w/forward.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/slideshows/controls1-16px-w/forward.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:40	1278/1278	---M--	200	added ('OK')	image/png	etag:%223951779b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/next.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/next.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:40	1389/1389	---M--	200	added ('OK')	image/png	etag:%223951779b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/next-blue-bold.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/next-blue-bold.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:41	1288/1288	---M--	200	added ('OK')	image/png	etag:%22dbb2799b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/prev.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/prev.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:41	1387/1387	---M--	200	added ('OK')	image/png	etag:%22dbb2799b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/prev-blue-bold.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/prev-blue-bold.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:42	68284/68284	---M--	200	added ('OK')	image/png	etag:%2252147c9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/_site/twitter-bg-no-logo.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/twitter-bg-no-logo.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:42	1813/1813	---M--	200	added ('OK')	image/png	etag:%22dbb2799b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/search-grey.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/search-grey.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:42	691/691	---M-Z	200	added ('OK')	text/css	etag:%22c47d6d9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/css/jquery-file-upload/jquery.fileupload.css	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/css/jquery-file-upload/jquery.fileupload.css	(from https://www.bartshealth.nhs.uk/base-install/css/support-styles.css)
01:50:43	1159/1159	---M-Z	200	added ('OK')	text/css	etag:%22c47d6d9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/css/jquery-file-upload/jquery.fileupload-ui.css	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/css/jquery-file-upload/jquery.fileupload-ui.css	(from https://www.bartshealth.nhs.uk/base-install/css/support-styles.css)
01:50:44	100970/100970	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:44%20GMT	https://www.bartshealth.nhs.uk/blood-tests	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/blood-tests.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:45	153004/153004	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:44%20GMT	https://www.bartshealth.nhs.uk/cancer	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/cancer.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:45	139881/139881	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:45%20GMT	https://www.bartshealth.nhs.uk/cardiovascular	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/cardiovascular.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:46	98089/98089	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:45%20GMT	https://www.bartshealth.nhs.uk/cardio-oncology	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/cardio-oncology.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:46	102009/102009	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:46%20GMT	https://www.bartshealth.nhs.uk/care-of-the-elderly	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/care-of-the-elderly.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:47	128377/128377	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:46%20GMT	https://www.bartshealth.nhs.uk/clinical-haematology	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/clinical-haematology.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:48	101824/101824	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:47%20GMT	https://www.bartshealth.nhs.uk/community-dental-service	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/community-dental-service.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:48	101077/101077	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:47%20GMT	https://www.bartshealth.nhs.uk/community-diabetes-service	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/community-diabetes-service.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:49	96475/96475	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:49%20GMT	https://www.bartshealth.nhs.uk/community-health-services	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/community-health-services.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:50	100871/100871	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:49%20GMT	https://www.bartshealth.nhs.uk/community-heart-failure-service	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/community-heart-failure-service.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:50	96975/96975	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:50%20GMT	https://www.bartshealth.nhs.uk/community-learning-disabilities-service	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/community-learning-disabilities-service.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:51	96361/96361	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:50%20GMT	https://www.bartshealth.nhs.uk/community-nutrition-and-dietetics	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/community-nutrition-and-dietetics.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:51	98409/98409	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:51%20GMT	https://www.bartshealth.nhs.uk/continence-service	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/continence-service.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:52	106548/106548	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:51%20GMT	https://www.bartshealth.nhs.uk/dental	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/dental.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:52	107721/107721	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:52%20GMT	https://www.bartshealth.nhs.uk/dermatology	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/dermatology.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:53	107317/107317	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:52%20GMT	https://www.bartshealth.nhs.uk/diabetes	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/diabetes.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:54	106285/106285	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:54%20GMT	https://www.bartshealth.nhs.uk/drugs	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/drugs.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:54	102422/102422	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:54%20GMT	https://www.bartshealth.nhs.uk/emergency-department	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/emergency-department.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:55	110596/110596	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:55%20GMT	https://www.bartshealth.nhs.uk/endocrinology	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/endocrinology.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:55	95127/95127	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:55%20GMT	https://www.bartshealth.nhs.uk/ent---ear-nose-and-throat	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/ent---ear-nose-and-throat.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:56	130895/130895	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:56%20GMT	https://www.bartshealth.nhs.uk/fertility	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/fertility.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:57	100970/100970	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:56%20GMT	https://www.bartshealth.nhs.uk/foot-health	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/foot-health.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:57	109417/109417	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:57%20GMT	https://www.bartshealth.nhs.uk/gastroenterology	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/gastroenterology.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:58	107574/107574	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:57%20GMT	https://www.bartshealth.nhs.uk/general-surgery	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/general-surgery.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:58	111895/111895	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:58%20GMT	https://www.bartshealth.nhs.uk/gynaecology	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/gynaecology.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:50:59	144626/144626	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:58%20GMT	https://www.bartshealth.nhs.uk/gynaecological-oncology	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/gynaecological-oncology.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:00	95439/95439	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:59%20GMT	https://www.bartshealth.nhs.uk/haematology	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/haematology.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:00	102994/102994	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:50:59%20GMT	https://www.bartshealth.nhs.uk/haemophilia	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/haemophilia.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:01	113809/113809	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:00%20GMT	https://www.bartshealth.nhs.uk/health-visiting	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/health-visiting.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:01	103264/103264	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:00%20GMT	https://www.bartshealth.nhs.uk/hyperbaric-and-wound-healing	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/hyperbaric-and-wound-healing.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:02	107195/107195	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:01%20GMT	https://www.bartshealth.nhs.uk/imaging	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/imaging.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:02	99743/99743	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:01%20GMT	https://www.bartshealth.nhs.uk/immunology	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/immunology.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:03	141007/141007	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:03%20GMT	https://www.bartshealth.nhs.uk/infection-and-immunity	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/infection-and-immunity.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:04	170306/170306	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:03%20GMT	https://www.bartshealth.nhs.uk/maternity	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/maternity.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:04	110724/110724	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:04%20GMT	https://www.bartshealth.nhs.uk/neurosciences	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/neurosciences.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:05	104751/104751	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:04%20GMT	https://www.bartshealth.nhs.uk/oral-and-maxillofacial	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/oral-and-maxillofacial.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:06	103802/103802	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:05%20GMT	https://www.bartshealth.nhs.uk/orthopaedics	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/orthopaedics.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:06	91952/91952	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:05%20GMT	https://www.bartshealth.nhs.uk/pain-management-clinic	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/pain-management-clinic.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:07	110435/110435	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:07%20GMT	https://www.bartshealth.nhs.uk/pain-management-service	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/pain-management-service.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:07	99385/99385	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:07%20GMT	https://www.bartshealth.nhs.uk/palliative-care	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/palliative-care.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:08	177425/177425	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:08%20GMT	https://www.bartshealth.nhs.uk/pathology	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/pathology.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:08	98550/98550	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:08%20GMT	https://www.bartshealth.nhs.uk/persistent-pain-service	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/persistent-pain-service.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:09	106309/106309	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:09%20GMT	https://www.bartshealth.nhs.uk/pharmacy	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/pharmacy.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:10	100960/100960	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:09%20GMT	https://www.bartshealth.nhs.uk/phlebotomy	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/phlebotomy.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:10	109048/109048	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:10%20GMT	https://www.bartshealth.nhs.uk/physiotherapy	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/physiotherapy.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:11	106343/106343	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:10%20GMT	https://www.bartshealth.nhs.uk/plastic-surgery	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/plastic-surgery.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:11	121912/121912	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:11%20GMT	https://www.bartshealth.nhs.uk/renal	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/renal.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:12	106487/106487	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:11%20GMT	https://www.bartshealth.nhs.uk/respiratory	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/respiratory.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:12	110797/110797	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:12%20GMT	https://www.bartshealth.nhs.uk/retinoblastoma	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/retinoblastoma.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:13	113329/113329	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:12%20GMT	https://www.bartshealth.nhs.uk/rheumatology	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/rheumatology.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:14	97071/97071	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:13%20GMT	https://www.bartshealth.nhs.uk/school-health	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/school-health.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:14	107665/107665	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:13%20GMT	https://www.bartshealth.nhs.uk/skin	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/skin.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:15	101484/101484	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:14%20GMT	https://www.bartshealth.nhs.uk/sports-and-exercise-medicine	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/sports-and-exercise-medicine.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:15	112647/112647	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:14%20GMT	https://www.bartshealth.nhs.uk/stroke	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/stroke.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:16	108187/108187	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:16%20GMT	https://www.bartshealth.nhs.uk/therapies	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/therapies.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:16	105513/105513	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:16%20GMT	https://www.bartshealth.nhs.uk/trauma	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/trauma.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:17	104259/104259	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:17%20GMT	https://www.bartshealth.nhs.uk/urology	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/urology.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:18	102750/102750	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:17%20GMT	https://www.bartshealth.nhs.uk/vascular-and-microvascular-services	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/vascular-and-microvascular-services.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:18	83925/83925	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:18%20GMT	https://www.bartshealth.nhs.uk/our-other-sites	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/our-other-sites.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:18	67680/67680	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:18%20GMT	https://www.bartshealth.nhs.uk/how-does-the-nhs-work-in-england	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/how-does-the-nhs-work-in-england.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:19	73154/73154	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:18%20GMT	https://www.bartshealth.nhs.uk/administrative-and-clerical	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/administrative-and-clerical.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:19	76917/76917	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:19%20GMT	https://www.bartshealth.nhs.uk/nursing-and-midwifery	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/nursing-and-midwifery.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:20	70500/70500	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:19%20GMT	https://www.bartshealth.nhs.uk/returning-to-nursing	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/returning-to-nursing.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:20	74920/74920	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:20%20GMT	https://www.bartshealth.nhs.uk/the-education-academy	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/the-education-academy.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:20	82732/82732	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:20%20GMT	https://www.bartshealth.nhs.uk/staff-benefits	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/staff-benefits.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:21	70943/70943	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:20%20GMT	https://www.bartshealth.nhs.uk/knowledge-and-library	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/knowledge-and-library.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:21	70267/70267	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:21%20GMT	https://www.bartshealth.nhs.uk/macmillan-cancer-support	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/macmillan-cancer-support.html	(from https://www.bartshealth.nhs.uk/sitemap)
01:51:22	70362/70362	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202017%2000:51:21%20GMT	https://www.bartshealth.nhs.uk/museum-hosts	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/museum-hosts.html	(from https://www.bartshealth.nhs.uk/sitemap)
